NO_OF_FRAMES	8444
NO_OF_CAMERAS	8
NO_OF_MARKERS	1
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-10, 12:21:36.594	1963.39651480
DATA_INCLUDED	3D
MARKER_NAMES	marker
Frame	Time	marker X	marker Y	marker Z	
2172	14.47333	1152.610	93.109	78.368
2173	14.48000	1152.629	93.202	78.659
2174	14.48667	1152.566	93.316	78.847
2175	14.49333	1152.556	93.406	79.013
2176	14.50000	1152.612	93.589	79.253
2177	14.50667	1152.596	93.726	79.456
2178	14.51333	1152.719	93.955	79.703
2179	14.52000	1152.680	94.045	79.847
2180	14.52667	1152.665	94.141	79.962
2181	14.53333	1152.638	94.234	80.077
2182	14.54000	1152.608	94.283	80.229
2183	14.54667	1152.569	94.323	80.453
2184	14.55333	1152.487	94.384	80.699
2185	14.56000	1152.494	94.435	80.828
2186	14.56667	1152.463	94.470	80.959
2187	14.57333	1152.416	94.491	81.121
2188	14.58000	1152.426	94.502	81.233
2189	14.58667	1152.444	94.465	81.335
2190	14.59333	1152.488	94.480	81.512
2191	14.60000	1152.642	94.558	81.781
2192	14.60667	1152.695	94.545	81.884
2193	14.61333	1152.940	94.615	82.219
2194	14.62000	1153.003	94.503	82.375
2195	14.62667	1153.082	94.479	82.465
2196	14.63333	1153.214	94.474	82.503
2197	14.64000	1153.309	94.373	82.629
2198	14.64667	1153.437	94.309	82.736
2199	14.65333	1153.531	94.303	82.747
2200	14.66000	1153.636	94.298	82.760
2201	14.66667	1153.679	94.358	82.837
2202	14.67333	1153.770	94.352	82.843
2203	14.68000	1153.847	94.384	82.886
2204	14.68667	1153.923	94.459	82.978
2205	14.69333	1153.998	94.487	83.060
2206	14.70000	1154.056	94.557	83.107
2207	14.70667	1154.123	94.631	83.164
2208	14.71333	1154.228	94.725	83.274
2209	14.72000	1154.277	94.827	83.273
2210	14.72667	1154.380	94.871	83.302
2211	14.73333	1154.472	94.948	83.267
2212	14.74000	1154.565	94.976	83.267
2213	14.74667	1154.680	95.008	83.134
2214	14.75333	1154.806	95.047	83.063
2215	14.76000	1154.902	95.076	82.959
2216	14.76667	1155.058	95.127	82.848
2217	14.77333	1155.195	95.225	82.689
2218	14.78000	1155.311	95.216	82.536
2219	14.78667	1155.549	95.369	82.398
2220	14.79333	1155.714	95.435	82.168
2221	14.80000	1155.748	95.533	81.975
2222	14.80667	1155.777	95.646	81.781
2223	14.81333	1155.835	95.698	81.651
2224	14.82000	1155.886	95.809	81.457
2225	14.82667	1155.899	95.849	81.346
2226	14.83333	1155.915	95.800	81.182
2227	14.84000	1155.951	95.860	81.075
2228	14.84667	1155.934	95.806	81.146
2229	14.85333	1155.974	95.885	81.311
2230	14.86000	1155.962	96.024	81.338
2231	14.86667	1155.922	96.151	81.292
2232	14.87333	1155.928	96.281	81.258
2233	14.88000	1155.893	96.400	81.158
2234	14.88667	1155.985	96.486	81.024
2235	14.89333	1155.976	96.573	80.977
2236	14.90000	1155.960	96.598	80.896
2237	14.90667	1156.022	96.626	80.851
2238	14.91333	1156.026	96.660	80.747
2239	14.92000	1156.080	96.680	80.616
2240	14.92667	1156.144	96.733	80.450
2241	14.93333	1156.227	96.624	80.231
2242	14.94000	1156.330	96.555	80.005
2243	14.94667	1156.459	96.492	79.722
2244	14.95333	1156.564	96.335	79.534
2245	14.96000	1156.692	96.115	79.141
2246	14.96667	1156.865	96.031	78.997
2247	14.97333	1157.066	95.923	78.795
2248	14.98000	1157.268	95.815	78.623
2249	14.98667	1157.451	95.699	78.458
2250	14.99333	1157.563	95.546	78.139
2251	15.00000	1157.681	95.437	77.875
2252	15.00667	1157.776	95.317	77.641
2253	15.01333	1157.868	95.280	77.425
2254	15.02000	1157.983	95.220	77.231
2255	15.02667	1158.037	95.183	77.050
2256	15.03333	1158.112	95.103	76.756
2257	15.04000	1158.179	94.970	76.453
2258	15.04667	1158.302	94.918	76.250
2259	15.05333	1158.451	94.833	75.982
2260	15.06000	1158.609	94.758	75.811
2261	15.06667	1158.765	94.721	75.639
2262	15.07333	1158.890	94.751	75.413
2263	15.08000	1159.057	94.665	75.266
2264	15.08667	1159.082	94.633	74.992
2265	15.09333	1159.199	94.507	74.770
2266	15.10000	1159.306	94.395	74.634
2267	15.10667	1159.401	94.326	74.396
2268	15.11333	1159.445	94.187	74.280
2269	15.12000	1159.493	94.062	74.241
2270	15.12667	1159.632	93.883	73.968
2271	15.13333	1159.761	93.740	73.842
2272	15.14000	1159.845	93.669	73.718
2273	15.14667	1159.996	93.581	73.632
2274	15.15333	1160.135	93.406	73.586
2275	15.16000	1160.257	93.262	73.530
2276	15.16667	1160.373	93.122	73.570
2277	15.17333	1160.444	93.014	73.595
2278	15.18000	1160.568	92.927	73.653
2279	15.18667	1160.702	92.837	73.715
2280	15.19333	1160.868	92.759	73.743
2281	15.20000	1161.056	92.686	73.739
2282	15.20667	1161.370	92.599	73.802
2283	15.21333	1161.663	92.504	73.883
2284	15.22000	1161.842	92.360	73.955
2285	15.22667	1162.066	92.325	73.972
2286	15.23333	1162.254	92.235	74.046
2287	15.24000	1162.432	92.152	74.081
2288	15.24667	1162.650	92.054	74.097
2289	15.25333	1162.783	92.003	74.107
2290	15.26000	1162.965	92.059	74.108
2291	15.26667	1163.196	92.039	74.156
2292	15.27333	1163.475	92.139	74.207
2293	15.28000	1163.746	92.185	74.355
2294	15.28667	1164.098	92.288	74.669
2295	15.29333	1164.357	92.480	74.848
2296	15.30000	1164.521	92.590	75.011
2297	15.30667	1164.646	92.817	75.172
2298	15.31333	1164.809	92.985	75.361
2299	15.32000	1164.999	93.211	75.583
2300	15.32667	1165.047	93.324	75.688
2301	15.33333	1165.027	93.449	75.776
2302	15.34000	1165.049	93.552	75.901
2303	15.34667	1165.091	93.674	75.964
2304	15.35333	1165.195	93.798	76.120
2305	15.36000	1165.268	93.881	76.142
2306	15.36667	1165.406	93.999	76.182
2307	15.37333	1165.494	94.038	76.192
2308	15.38000	1165.582	94.060	76.176
2309	15.38667	1165.733	94.068	76.157
2310	15.39333	1165.824	94.092	76.114
2311	15.40000	1165.984	94.088	76.173
2312	15.40667	1166.206	94.115	76.190
2313	15.41333	1166.484	94.124	76.156
2314	15.42000	1166.738	94.160	76.144
2315	15.42667	1166.989	94.253	76.113
2316	15.43333	1167.148	94.251	76.086
2317	15.44000	1167.294	94.310	75.993
2318	15.44667	1167.401	94.397	75.845
2319	15.45333	1167.480	94.415	75.769
2320	15.46000	1167.593	94.404	75.730
2321	15.46667	1167.742	94.369	75.733
2322	15.47333	1167.888	94.327	75.703
2323	15.48000	1168.134	94.238	75.772
2324	15.48667	1168.401	94.201	75.842
2325	15.49333	1168.778	94.186	75.999
2326	15.50000	1169.225	94.245	76.239
2327	15.50667	1169.594	94.143	76.321
2328	15.51333	1169.949	94.002	76.412
2329	15.52000	1170.313	93.851	76.670
2330	15.52667	1170.696	93.675	76.801
2331	15.53333	1171.100	93.557	76.956
2332	15.54000	1171.588	93.478	77.142
2333	15.54667	1171.944	93.358	76.935
2334	15.55333	1172.320	93.281	76.874
2335	15.56000	1172.671	93.215	76.811
2336	15.56667	1172.972	93.128	76.736
2337	15.57333	1173.328	93.050	76.577
2338	15.58000	1173.730	92.885	76.393
2339	15.58667	1174.135	92.836	76.320
2340	15.59333	1174.457	92.673	76.265
2341	15.60000	1174.762	92.551	76.220
2342	15.60667	1175.318	92.562	76.557
2343	15.61333	1175.483	92.408	76.660
2344	15.62000	1175.566	92.274	76.714
2345	15.62667	1175.652	92.106	76.794
2346	15.63333	1175.656	91.992	76.866
2347	15.64000	1175.550	91.852	77.111
2348	15.64667	1175.464	91.773	77.200
2349	15.65333	1175.313	91.677	77.243
2350	15.66000	1175.118	91.566	77.369
2351	15.66667	1174.975	91.518	77.353
2352	15.67333	1174.725	91.441	77.419
2353	15.68000	1174.510	91.416	77.405
2354	15.68667	1174.311	91.352	77.398
2355	15.69333	1174.115	91.321	77.355
2356	15.70000	1173.949	91.272	77.399
2357	15.70667	1173.806	91.253	77.440
2358	15.71333	1173.797	91.219	77.499
2359	15.72000	1173.714	91.188	77.532
2360	15.72667	1173.605	91.150	77.715
2361	15.73333	1173.537	91.087	77.779
2362	15.74000	1173.481	90.991	77.871
2363	15.74667	1173.368	90.939	77.922
2364	15.75333	1173.278	90.901	78.003
2365	15.76000	1173.156	90.797	77.993
2366	15.76667	1172.962	90.767	77.980
2367	15.77333	1172.807	90.736	78.018
2368	15.78000	1172.608	90.689	77.950
2369	15.78667	1172.409	90.654	77.903
2370	15.79333	1172.281	90.618	77.887
2371	15.80000	1172.145	90.586	77.854
2372	15.80667	1172.022	90.592	77.842
2373	15.81333	1171.940	90.571	77.898
2374	15.82000	1171.751	90.496	78.000
2375	15.82667	1171.677	90.514	78.014
2376	15.83333	1171.605	90.539	78.016
2377	15.84000	1171.489	90.580	78.017
2378	15.84667	1171.415	90.653	78.047
2379	15.85333	1171.307	90.710	77.994
2380	15.86000	1171.167	90.744	78.027
2381	15.86667	1171.048	90.753	77.972
2382	15.87333	1170.841	90.716	77.940
2383	15.88000	1170.668	90.701	77.942
2384	15.88667	1170.407	90.705	77.969
2385	15.89333	1170.133	90.691	77.913
2386	15.90000	1169.817	90.607	77.850
2387	15.90667	1169.526	90.554	77.818
2388	15.91333	1169.240	90.613	77.814
2389	15.92000	1169.005	90.666	77.730
2390	15.92667	1168.770	90.713	77.699
2391	15.93333	1168.476	90.782	77.662
2392	15.94000	1168.261	90.847	77.537
2393	15.94667	1168.046	90.867	77.506
2394	15.95333	1167.817	90.872	77.466
2395	15.96000	1167.618	90.839	77.438
2396	15.96667	1167.404	90.811	77.523
2397	15.97333	1167.229	90.834	77.439
2398	15.98000	1167.071	90.782	77.392
2399	15.98667	1166.940	90.816	77.338
2400	15.99333	1166.838	90.785	77.287
2401	16.00000	1166.816	90.733	77.265
2402	16.00667	1166.827	90.726	77.081
2403	16.01333	1166.912	90.677	77.013
2404	16.02000	1166.965	90.524	76.962
2405	16.02667	1167.003	90.410	76.860
2406	16.03333	1167.057	90.328	76.745
2407	16.04000	1167.062	90.235	76.663
2408	16.04667	1167.082	90.117	76.628
2409	16.05333	1167.106	90.066	76.553
2410	16.06000	1167.200	90.002	76.437
2411	16.06667	1167.215	89.916	76.462
2412	16.07333	1167.242	89.875	76.475
2413	16.08000	1167.250	89.778	76.466
2414	16.08667	1167.255	89.700	76.452
2415	16.09333	1167.157	89.578	76.453
2416	16.10000	1166.968	89.436	76.409
2417	16.10667	1166.832	89.312	76.413
2418	16.11333	1166.594	89.211	76.461
2419	16.12000	1166.386	89.186	76.496
2420	16.12667	1166.157	89.153	76.573
2421	16.13333	1165.915	89.209	76.561
2422	16.14000	1165.685	89.183	76.706
2423	16.14667	1165.555	89.269	76.683
2424	16.15333	1165.431	89.309	76.730
2425	16.16000	1165.415	89.393	76.756
2426	16.16667	1165.376	89.383	76.719
2427	16.17333	1165.440	89.367	76.662
2428	16.18000	1165.470	89.382	76.643
2429	16.18667	1165.514	89.356	76.602
2430	16.19333	1165.555	89.367	76.439
2431	16.20000	1165.584	89.329	76.356
2432	16.20667	1165.603	89.370	76.355
2433	16.21333	1165.554	89.347	76.312
2434	16.22000	1165.575	89.323	76.295
2435	16.22667	1165.498	89.287	76.279
2436	16.23333	1165.474	89.192	76.308
2437	16.24000	1165.416	89.139	76.299
2438	16.24667	1165.305	89.019	76.263
2439	16.25333	1165.261	88.828	76.343
2440	16.26000	1165.214	88.717	76.322
2441	16.26667	1165.245	88.691	76.219
2442	16.27333	1165.201	88.715	76.135
2443	16.28000	1165.170	88.697	76.095
2444	16.28667	1165.197	88.663	75.994
2445	16.29333	1165.214	88.693	75.879
2446	16.30000	1165.244	88.654	75.879
2447	16.30667	1165.301	88.604	75.834
2448	16.31333	1165.370	88.537	75.776
2449	16.32000	1165.432	88.504	75.725
2450	16.32667	1165.479	88.431	75.771
2451	16.33333	1165.531	88.361	75.751
2452	16.34000	1165.612	88.295	75.747
2453	16.34667	1165.666	88.233	75.805
2454	16.35333	1165.677	88.178	75.841
2455	16.36000	1165.780	88.164	75.857
2456	16.36667	1165.805	88.119	75.864
2457	16.37333	1165.848	88.091	75.877
2458	16.38000	1165.885	88.140	75.860
2459	16.38667	1165.951	88.208	75.776
2460	16.39333	1165.960	88.217	75.799
2461	16.40000	1166.015	88.295	75.732
2462	16.40667	1166.099	88.443	75.657
2463	16.41333	1166.131	88.512	75.622
2464	16.42000	1166.177	88.644	75.606
2465	16.42667	1166.109	88.788	75.580
2466	16.43333	1166.139	88.902	75.616
2467	16.44000	1166.103	89.068	75.714
2468	16.44667	1166.111	89.270	75.827
2469	16.45333	1166.062	89.443	75.926
2470	16.46000	1165.995	89.643	76.051
2471	16.46667	1165.916	89.860	76.189
2472	16.47333	1165.894	90.089	76.297
2473	16.48000	1165.849	90.279	76.437
2474	16.48667	1165.788	90.545	76.649
2475	16.49333	1165.741	90.809	76.739
2476	16.50000	1165.672	91.040	76.839
2477	16.50667	1165.598	91.252	76.909
2478	16.51333	1165.609	91.465	77.034
2479	16.52000	1165.569	91.700	77.170
2480	16.52667	1165.606	91.912	77.317
2481	16.53333	1165.582	92.090	77.451
2482	16.54000	1165.559	92.275	77.546
2483	16.54667	1165.581	92.378	77.650
2484	16.55333	1165.584	92.473	77.745
2485	16.56000	1165.664	92.525	77.807
2486	16.56667	1165.630	92.552	77.796
2487	16.57333	1165.707	92.590	77.834
2488	16.58000	1165.716	92.674	77.867
2489	16.58667	1165.747	92.735	77.887
2490	16.59333	1165.789	92.811	77.875
2491	16.60000	1165.787	92.936	77.892
2492	16.60667	1165.786	93.060	77.875
2493	16.61333	1165.820	93.126	77.887
2494	16.62000	1165.778	93.242	77.820
2495	16.62667	1165.812	93.303	77.791
2496	16.63333	1165.809	93.348	77.772
2497	16.64000	1165.810	93.360	77.709
2498	16.64667	1165.826	93.397	77.675
2499	16.65333	1165.809	93.360	77.645
2500	16.66000	1165.823	93.324	77.585
2501	16.66667	1165.804	93.348	77.520
2502	16.67333	1165.783	93.337	77.445
2503	16.68000	1165.790	93.282	77.397
2504	16.68667	1165.767	93.197	77.359
2505	16.69333	1165.777	93.149	77.343
2506	16.70000	1165.762	93.142	77.215
2507	16.70667	1165.808	93.107	77.071
2508	16.71333	1165.804	93.052	76.936
2509	16.72000	1165.813	93.035	76.835
2510	16.72667	1165.898	93.000	76.656
2511	16.73333	1165.924	92.834	76.533
2512	16.74000	1165.905	92.753	76.325
2513	16.74667	1166.007	92.664	76.176
2514	16.75333	1166.060	92.620	75.970
2515	16.76000	1166.132	92.544	75.837
2516	16.76667	1166.221	92.479	75.695
2517	16.77333	1166.336	92.467	75.494
2518	16.78000	1166.361	92.379	75.386
2519	16.78667	1166.415	92.389	75.275
2520	16.79333	1166.524	92.291	75.020
2521	16.80000	1166.602	92.227	74.935
2522	16.80667	1166.620	92.128	74.807
2523	16.81333	1166.686	92.027	74.674
2524	16.82000	1166.811	91.882	74.518
2525	16.82667	1166.963	91.744	74.286
2526	16.83333	1167.194	91.623	73.962
2527	16.84000	1167.422	91.559	73.624
2528	16.84667	1167.700	91.460	73.333
2529	16.85333	1167.935	91.403	73.059
2530	16.86000	1168.195	91.441	72.704
2531	16.86667	1168.411	91.375	72.558
2532	16.87333	1168.553	91.331	72.387
2533	16.88000	1168.660	91.324	72.264
2534	16.88667	1168.734	91.303	72.163
2535	16.89333	1168.796	91.325	72.059
2536	16.90000	1168.774	91.317	71.996
2537	16.90667	1168.811	91.328	71.962
2538	16.91333	1168.797	91.302	71.825
2539	16.92000	1168.779	91.227	71.729
2540	16.92667	1168.865	91.193	71.544
2541	16.93333	1168.939	91.126	71.400
2542	16.94000	1169.014	91.061	71.203
2543	16.94667	1169.033	91.019	71.051
2544	16.95333	1169.080	91.000	70.890
2545	16.96000	1169.146	91.003	70.697
2546	16.96667	1169.214	90.907	70.524
2547	16.97333	1169.341	90.854	70.454
2548	16.98000	1169.538	90.713	70.304
2549	16.98667	1169.761	90.618	70.192
2550	16.99333	1169.925	90.612	70.126
2551	17.00000	1170.124	90.543	70.002
2552	17.00667	1170.333	90.519	69.904
2553	17.01333	1170.541	90.541	69.890
2554	17.02000	1170.739	90.547	69.860
2555	17.02667	1170.885	90.553	69.818
2556	17.03333	1171.026	90.613	69.771
2557	17.04000	1171.155	90.662	69.688
2558	17.04667	1171.333	90.781	69.565
2559	17.05333	1171.501	90.827	69.459
2560	17.06000	1171.654	90.943	69.360
2561	17.06667	1171.910	91.041	69.290
2562	17.07333	1172.217	91.099	69.152
2563	17.08000	1172.082	91.047	68.727
2564	17.08667	1172.343	91.094	68.623
2565	17.09333	1172.705	91.216	68.398
2566	17.10000	1173.025	91.363	68.317
2567	17.10667	1173.289	91.525	68.289
2568	17.11333	1173.590	91.671	68.317
2569	17.12000	1173.875	91.884	68.282
2570	17.12667	1174.104	92.162	68.177
2571	17.13333	1174.242	92.498	68.090
2572	17.14000	1174.408	92.885	68.003
2573	17.14667	1174.538	93.302	67.860
2574	17.15333	1174.671	93.690	67.853
2575	17.16000	1174.850	94.161	67.851
2576	17.16667	1175.113	94.738	67.743
2577	17.17333	1175.168	95.366	67.677
2578	17.18000	1175.201	96.051	67.575
2579	17.18667	1175.229	96.773	67.450
2580	17.19333	1175.295	97.454	67.476
2581	17.20000	1175.454	98.160	67.510
2582	17.20667	1175.434	99.109	67.547
2583	17.21333	1175.379	100.102	67.559
2584	17.22000	1175.446	101.024	67.729
2585	17.22667	1175.417	102.239	67.871
2586	17.23333	1175.413	103.450	67.948
2587	17.24000	1175.280	104.704	68.099
2588	17.24667	1175.102	106.184	68.225
2589	17.25333	1175.086	107.484	68.513
2590	17.26000	1174.874	109.104	68.680
2591	17.26667	1174.710	110.583	68.896
2592	17.27333	1174.574	112.317	69.129
2593	17.28000	1174.351	114.096	69.397
2594	17.28667	1174.276	115.849	69.653
2595	17.29333	1174.094	117.957	69.925
2596	17.30000	1173.960	119.936	70.245
2597	17.30667	1173.889	122.047	70.498
2598	17.31333	1173.727	124.518	70.787
2599	17.32000	1173.462	126.920	71.056
2600	17.32667	1173.215	129.504	71.378
2601	17.33333	1173.006	132.226	71.740
2602	17.34000	1172.613	134.992	72.024
2603	17.34667	1172.485	137.873	72.531
2604	17.35333	1172.287	140.971	72.934
2605	17.36000	1172.143	144.180	73.562
2606	17.36667	1171.974	147.472	74.145
2607	17.37333	1171.852	150.810	74.697
2608	17.38000	1171.751	154.265	75.281
2609	17.38667	1171.503	157.876	75.862
2610	17.39333	1171.265	161.672	76.443
2611	17.40000	1171.064	165.513	77.096
2612	17.40667	1171.040	169.407	77.723
2613	17.41333	1170.875	173.664	78.385
2614	17.42000	1170.714	177.722	79.050
2615	17.42667	1170.549	182.133	79.704
2616	17.43333	1170.408	186.568	80.409
2617	17.44000	1170.114	191.133	81.073
2618	17.44667	1169.869	195.764	81.651
2619	17.45333	1169.704	200.781	82.540
2620	17.46000	1169.546	205.569	83.218
2621	17.46667	1169.420	210.477	83.927
2622	17.47333	1169.334	215.658	84.756
2623	17.48000	1169.439	220.754	85.633
2624	17.48667	1169.621	225.886	86.558
2625	17.49333	1169.727	231.255	87.452
2626	17.50000	1169.771	236.665	88.272
2627	17.50667	1169.922	242.013	89.173
2628	17.51333	1170.140	247.469	89.919
2629	17.52000	1170.323	252.958	90.765
2630	17.52667	1170.491	258.594	91.567
2631	17.53333	1170.579	264.319	92.405
2632	17.54000	1170.628	270.150	93.195
2633	17.54667	1170.702	275.947	94.074
2634	17.55333	1170.650	281.825	94.855
2635	17.56000	1170.763	287.728	95.712
2636	17.56667	1170.845	293.665	96.503
2637	17.57333	1171.180	299.653	97.318
2638	17.58000	1171.367	305.575	98.254
2639	17.58667	1171.559	311.410	99.104
2640	17.59333	1171.914	317.308	100.161
2641	17.60000	1172.277	323.257	100.865
2642	17.60667	1172.590	329.208	101.699
2643	17.61333	1172.836	335.135	102.487
2644	17.62000	1172.997	341.019	103.136
2645	17.62667	1173.153	346.898	103.714
2646	17.63333	1173.326	352.778	104.187
2647	17.64000	1173.614	358.762	104.640
2648	17.64667	1173.631	364.505	104.982
2649	17.65333	1173.713	370.326	105.435
2650	17.66000	1173.815	375.978	105.870
2651	17.66667	1174.165	381.635	106.148
2652	17.67333	1174.426	387.038	106.634
2653	17.68000	1174.728	392.198	106.957
2654	17.68667	1175.043	397.348	107.329
2655	17.69333	1175.521	402.490	107.449
2656	17.70000	1176.002	407.121	107.742
2657	17.70667	1176.607	411.853	108.065
2658	17.71333	1177.134	416.386	108.059
2659	17.72000	1177.628	420.839	107.966
2660	17.72667	1177.909	424.818	107.721
2661	17.73333	1177.972	429.024	107.487
2662	17.74000	1178.502	432.868	107.093
2663	17.74667	1178.652	436.645	106.766
2664	17.75333	1178.863	440.251	106.170
2665	17.76000	1179.075	443.956	105.978
2666	17.76667	1179.048	447.022	105.617
2667	17.77333	1178.983	450.087	105.025
2668	17.78000	1179.363	453.191	104.893
2669	17.78667	1179.241	455.929	104.652
2670	17.79333	1179.354	458.651	104.679
2671	17.80000	1179.141	461.011	104.237
2672	17.80667	1179.485	463.405	104.093
2673	17.81333	1179.527	465.541	103.823
2674	17.82000	1179.270	467.545	103.445
