NO_OF_FRAMES	9217
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-16, 10:54:23.294	2216.09629770
DATA_INCLUDED	3D
MARKER_NAMES	marker1		
Frame	Time	marker1 X	marker1 Y	marker1 Z	 X	 Y	 Z	 X	 Y	 Z	
6903	46.01333	947.130	201.823	695.275	0.000	0.000	0.000	0.000	0.000	0.000
6904	46.02000	953.840	198.730	693.499	0.000	0.000	0.000	0.000	0.000	0.000
6905	46.02667	960.443	195.713	691.545	0.000	0.000	0.000	0.000	0.000	0.000
6906	46.03333	967.263	192.390	689.268	0.000	0.000	0.000	0.000	0.000	0.000
6907	46.04000	974.080	189.282	686.970	0.000	0.000	0.000	0.000	0.000	0.000
6908	46.04667	980.752	186.309	684.369	0.000	0.000	0.000	0.000	0.000	0.000
6909	46.05333	987.476	183.025	681.552	0.000	0.000	0.000	0.000	0.000	0.000
6910	46.06000	993.988	180.190	678.406	0.000	0.000	0.000	0.000	0.000	0.000
6911	46.06667	1000.621	177.169	675.118	0.000	0.000	0.000	0.000	0.000	0.000
6912	46.07333	1007.251	174.140	671.639	0.000	0.000	0.000	0.000	0.000	0.000
6913	46.08000	1013.944	171.222	667.929	0.000	0.000	0.000	0.000	0.000	0.000
6914	46.08667	1020.537	168.297	663.847	0.000	0.000	0.000	0.000	0.000	0.000
6915	46.09333	1027.089	165.431	659.664	0.000	0.000	0.000	0.000	0.000	0.000
6916	46.10000	1033.729	162.651	655.293	0.000	0.000	0.000	0.000	0.000	0.000
6917	46.10667	1040.174	159.987	650.676	0.000	0.000	0.000	0.000	0.000	0.000
6918	46.11333	1046.701	157.281	645.882	0.000	0.000	0.000	0.000	0.000	0.000
6919	46.12000	1053.101	154.729	640.843	0.000	0.000	0.000	0.000	0.000	0.000
6920	46.12667	1059.415	152.193	635.581	0.000	0.000	0.000	0.000	0.000	0.000
6921	46.13333	1065.719	149.617	630.144	0.000	0.000	0.000	0.000	0.000	0.000
6922	46.14000	1071.786	147.143	624.440	0.000	0.000	0.000	0.000	0.000	0.000
6923	46.14667	1077.842	144.551	618.394	0.000	0.000	0.000	0.000	0.000	0.000
6924	46.15333	1083.773	142.098	612.219	0.000	0.000	0.000	0.000	0.000	0.000
6925	46.16000	1089.633	139.611	605.602	0.000	0.000	0.000	0.000	0.000	0.000
6926	46.16667	1095.516	137.306	599.178	0.000	0.000	0.000	0.000	0.000	0.000
6927	46.17333	1101.125	134.962	592.320	0.000	0.000	0.000	0.000	0.000	0.000
6928	46.18000	1106.788	132.606	585.297	0.000	0.000	0.000	0.000	0.000	0.000
6929	46.18667	1112.235	130.450	578.129	0.000	0.000	0.000	0.000	0.000	0.000
6930	46.19333	1117.598	128.307	570.808	0.000	0.000	0.000	0.000	0.000	0.000
6931	46.20000	1122.693	126.375	563.246	0.000	0.000	0.000	0.000	0.000	0.000
6932	46.20667	1127.614	124.429	555.675	0.000	0.000	0.000	0.000	0.000	0.000
6933	46.21333	1132.434	122.637	547.930	0.000	0.000	0.000	0.000	0.000	0.000
6934	46.22000	1137.287	120.920	540.004	0.000	0.000	0.000	0.000	0.000	0.000
6935	46.22667	1141.741	119.132	531.976	0.000	0.000	0.000	0.000	0.000	0.000
6936	46.23333	1145.805	117.762	523.661	0.000	0.000	0.000	0.000	0.000	0.000
6937	46.24000	1150.224	116.188	515.221	0.000	0.000	0.000	0.000	0.000	0.000
6938	46.24667	1154.033	114.857	506.752	0.000	0.000	0.000	0.000	0.000	0.000
6939	46.25333	1157.773	113.677	498.093	0.000	0.000	0.000	0.000	0.000	0.000
6940	46.26000	1161.286	112.703	489.307	0.000	0.000	0.000	0.000	0.000	0.000
6941	46.26667	1164.347	111.864	480.523	0.000	0.000	0.000	0.000	0.000	0.000
6942	46.27333	1167.060	111.283	471.685	0.000	0.000	0.000	0.000	0.000	0.000
6943	46.28000	1169.407	110.886	462.875	0.000	0.000	0.000	0.000	0.000	0.000
6944	46.28667	1171.294	110.765	454.062	0.000	0.000	0.000	0.000	0.000	0.000
6945	46.29333	1173.024	110.958	445.275	0.000	0.000	0.000	0.000	0.000	0.000
6946	46.30000	1174.248	111.244	436.594	0.000	0.000	0.000	0.000	0.000	0.000
6947	46.30667	1175.248	111.733	427.988	0.000	0.000	0.000	0.000	0.000	0.000
6948	46.31333	1175.946	112.527	419.328	0.000	0.000	0.000	0.000	0.000	0.000
6949	46.32000	1176.313	113.170	410.692	0.000	0.000	0.000	0.000	0.000	0.000
6950	46.32667	1176.324	114.000	402.216	0.000	0.000	0.000	0.000	0.000	0.000
6951	46.33333	1176.103	114.996	393.601	0.000	0.000	0.000	0.000	0.000	0.000
6952	46.34000	1175.804	115.990	385.354	0.000	0.000	0.000	0.000	0.000	0.000
6953	46.34667	1174.981	117.398	377.089	0.000	0.000	0.000	0.000	0.000	0.000
6954	46.35333	1174.075	118.726	368.744	0.000	0.000	0.000	0.000	0.000	0.000
6955	46.36000	1172.742	119.890	360.508	0.000	0.000	0.000	0.000	0.000	0.000
6956	46.36667	1171.296	121.896	352.549	0.000	0.000	0.000	0.000	0.000	0.000
6957	46.37333	1169.321	123.693	344.191	0.000	0.000	0.000	0.000	0.000	0.000
6958	46.38000	1167.429	125.771	336.597	0.000	0.000	0.000	0.000	0.000	0.000
6959	46.38667	1164.956	127.956	328.349	0.000	0.000	0.000	0.000	0.000	0.000
6960	46.39333	1162.220	130.441	320.597	0.000	0.000	0.000	0.000	0.000	0.000
6961	46.40000	1159.292	133.033	312.943	0.000	0.000	0.000	0.000	0.000	0.000
6962	46.40667	1155.952	135.519	305.380	0.000	0.000	0.000	0.000	0.000	0.000
6963	46.41333	1152.482	138.319	298.112	0.000	0.000	0.000	0.000	0.000	0.000
6964	46.42000	1148.613	141.173	291.053	0.000	0.000	0.000	0.000	0.000	0.000
6965	46.42667	1144.390	144.154	284.131	0.000	0.000	0.000	0.000	0.000	0.000
6966	46.43333	1139.968	146.989	277.437	0.000	0.000	0.000	0.000	0.000	0.000
6967	46.44000	1135.071	150.111	270.756	0.000	0.000	0.000	0.000	0.000	0.000
6968	46.44667	1129.902	153.173	264.313	0.000	0.000	0.000	0.000	0.000	0.000
6969	46.45333	1124.829	156.078	258.079	0.000	0.000	0.000	0.000	0.000	0.000
6970	46.46000	1119.403	159.235	252.332	0.000	0.000	0.000	0.000	0.000	0.000
6971	46.46667	1113.861	162.368	246.389	0.000	0.000	0.000	0.000	0.000	0.000
6972	46.47333	1107.882	165.373	240.471	0.000	0.000	0.000	0.000	0.000	0.000
6973	46.48000	1102.091	169.183	235.097	0.000	0.000	0.000	0.000	0.000	0.000
6974	46.48667	1095.885	171.831	229.645	0.000	0.000	0.000	0.000	0.000	0.000
6975	46.49333	1089.631	175.231	224.503	0.000	0.000	0.000	0.000	0.000	0.000
6976	46.50000	1083.065	178.627	219.456	0.000	0.000	0.000	0.000	0.000	0.000
6977	46.50667	1076.363	182.106	214.897	0.000	0.000	0.000	0.000	0.000	0.000
6978	46.51333	1069.371	185.523	210.459	0.000	0.000	0.000	0.000	0.000	0.000
6979	46.52000	1062.290	189.022	206.376	0.000	0.000	0.000	0.000	0.000	0.000
6980	46.52667	1055.074	192.358	202.434	0.000	0.000	0.000	0.000	0.000	0.000
6981	46.53333	1047.677	195.744	199.063	0.000	0.000	0.000	0.000	0.000	0.000
6982	46.54000	1040.162	198.984	195.836	0.000	0.000	0.000	0.000	0.000	0.000
6983	46.54667	1032.606	202.201	192.675	0.000	0.000	0.000	0.000	0.000	0.000
6984	46.55333	1024.863	205.191	189.789	0.000	0.000	0.000	0.000	0.000	0.000
6985	46.56000	1017.329	208.302	187.062	0.000	0.000	0.000	0.000	0.000	0.000
6986	46.56667	1009.527	211.247	184.484	0.000	0.000	0.000	0.000	0.000	0.000
6987	46.57333	1001.846	214.142	182.097	0.000	0.000	0.000	0.000	0.000	0.000
6988	46.58000	994.168	217.004	179.740	0.000	0.000	0.000	0.000	0.000	0.000
6989	46.58667	986.553	219.832	177.694	0.000	0.000	0.000	0.000	0.000	0.000
6990	46.59333	978.999	222.597	175.638	0.000	0.000	0.000	0.000	0.000	0.000
6991	46.60000	971.335	225.343	173.856	0.000	0.000	0.000	0.000	0.000	0.000
6992	46.60667	963.917	227.975	172.326	0.000	0.000	0.000	0.000	0.000	0.000
6993	46.61333	956.232	230.730	170.897	0.000	0.000	0.000	0.000	0.000	0.000
6994	46.62000	948.792	233.302	169.724	0.000	0.000	0.000	0.000	0.000	0.000
6995	46.62667	941.187	235.729	168.992	0.000	0.000	0.000	0.000	0.000	0.000
6996	46.63333	933.857	238.308	168.262	0.000	0.000	0.000	0.000	0.000	0.000
6997	46.64000	926.334	240.756	167.647	0.000	0.000	0.000	0.000	0.000	0.000
6998	46.64667	919.174	243.204	167.411	0.000	0.000	0.000	0.000	0.000	0.000
6999	46.65333	911.999	245.425	167.396	0.000	0.000	0.000	0.000	0.000	0.000
7000	46.66000	905.162	247.655	167.216	0.000	0.000	0.000	0.000	0.000	0.000
7001	46.66667	898.261	250.103	167.397	0.000	0.000	0.000	0.000	0.000	0.000
7002	46.67333	891.744	252.090	167.654	0.000	0.000	0.000	0.000	0.000	0.000
7003	46.68000	885.343	254.247	167.889	0.000	0.000	0.000	0.000	0.000	0.000
7004	46.68667	879.106	256.604	168.609	0.000	0.000	0.000	0.000	0.000	0.000
7005	46.69333	872.993	258.694	169.417	0.000	0.000	0.000	0.000	0.000	0.000
7006	46.70000	867.077	261.128	170.372	0.000	0.000	0.000	0.000	0.000	0.000
7007	46.70667	861.278	263.246	171.293	0.000	0.000	0.000	0.000	0.000	0.000
7008	46.71333	855.822	265.567	172.611	0.000	0.000	0.000	0.000	0.000	0.000
7009	46.72000	850.453	267.820	174.001	0.000	0.000	0.000	0.000	0.000	0.000
7010	46.72667	845.461	270.269	175.692	0.000	0.000	0.000	0.000	0.000	0.000
7011	46.73333	840.580	272.597	177.575	0.000	0.000	0.000	0.000	0.000	0.000
7012	46.74000	835.844	274.838	179.624	0.000	0.000	0.000	0.000	0.000	0.000
7013	46.74667	831.145	277.000	181.773	0.000	0.000	0.000	0.000	0.000	0.000
7014	46.75333	826.846	279.440	184.160	0.000	0.000	0.000	0.000	0.000	0.000
7015	46.76000	822.856	281.686	186.708	0.000	0.000	0.000	0.000	0.000	0.000
7016	46.76667	818.786	283.931	189.412	0.000	0.000	0.000	0.000	0.000	0.000
7017	46.77333	815.131	286.221	192.094	0.000	0.000	0.000	0.000	0.000	0.000
7018	46.78000	811.603	288.693	195.005	0.000	0.000	0.000	0.000	0.000	0.000
7019	46.78667	808.426	291.092	197.996	0.000	0.000	0.000	0.000	0.000	0.000
7020	46.79333	805.511	293.498	201.252	0.000	0.000	0.000	0.000	0.000	0.000
7021	46.80000	802.844	295.807	204.446	0.000	0.000	0.000	0.000	0.000	0.000
7022	46.80667	800.345	298.239	207.777	0.000	0.000	0.000	0.000	0.000	0.000
7023	46.81333	798.145	300.672	211.155	0.000	0.000	0.000	0.000	0.000	0.000
7024	46.82000	796.265	303.079	214.610	0.000	0.000	0.000	0.000	0.000	0.000
7025	46.82667	794.562	305.433	218.386	0.000	0.000	0.000	0.000	0.000	0.000
7026	46.83333	793.068	307.690	222.132	0.000	0.000	0.000	0.000	0.000	0.000
7027	46.84000	791.934	310.017	225.992	0.000	0.000	0.000	0.000	0.000	0.000
7028	46.84667	791.124	312.106	229.825	0.000	0.000	0.000	0.000	0.000	0.000
7029	46.85333	790.513	314.343	233.852	0.000	0.000	0.000	0.000	0.000	0.000
7030	46.86000	790.148	316.317	237.841	0.000	0.000	0.000	0.000	0.000	0.000
7031	46.86667	790.116	318.234	241.953	0.000	0.000	0.000	0.000	0.000	0.000
7032	46.87333	790.375	320.163	246.170	0.000	0.000	0.000	0.000	0.000	0.000
7033	46.88000	790.862	322.083	250.105	0.000	0.000	0.000	0.000	0.000	0.000
7034	46.88667	791.766	323.781	254.161	0.000	0.000	0.000	0.000	0.000	0.000
7035	46.89333	792.837	325.348	258.044	0.000	0.000	0.000	0.000	0.000	0.000
7036	46.90000	794.152	327.095	261.820	0.000	0.000	0.000	0.000	0.000	0.000
7037	46.90667	795.770	328.666	265.591	0.000	0.000	0.000	0.000	0.000	0.000
7038	46.91333	797.625	330.161	269.131	0.000	0.000	0.000	0.000	0.000	0.000
7039	46.92000	799.694	331.668	272.499	0.000	0.000	0.000	0.000	0.000	0.000
7040	46.92667	802.032	333.331	275.768	0.000	0.000	0.000	0.000	0.000	0.000
7041	46.93333	804.559	334.836	278.921	0.000	0.000	0.000	0.000	0.000	0.000
7042	46.94000	807.380	336.218	281.758	0.000	0.000	0.000	0.000	0.000	0.000
7043	46.94667	810.330	337.480	284.549	0.000	0.000	0.000	0.000	0.000	0.000
7044	46.95333	813.459	338.869	286.886	0.000	0.000	0.000	0.000	0.000	0.000
7045	46.96000	816.805	340.072	289.231	0.000	0.000	0.000	0.000	0.000	0.000
7046	46.96667	820.391	341.188	291.440	0.000	0.000	0.000	0.000	0.000	0.000
7047	46.97333	824.087	342.154	293.383	0.000	0.000	0.000	0.000	0.000	0.000
7048	46.98000	827.985	343.081	295.101	0.000	0.000	0.000	0.000	0.000	0.000
7049	46.98667	831.956	343.767	296.734	0.000	0.000	0.000	0.000	0.000	0.000
7050	46.99333	836.214	344.164	298.000	0.000	0.000	0.000	0.000	0.000	0.000
7051	47.00000	840.424	344.647	299.127	0.000	0.000	0.000	0.000	0.000	0.000
7052	47.00667	844.928	344.974	300.035	0.000	0.000	0.000	0.000	0.000	0.000
7053	47.01333	849.553	345.084	300.908	0.000	0.000	0.000	0.000	0.000	0.000
7054	47.02000	854.305	345.123	301.042	0.000	0.000	0.000	0.000	0.000	0.000
7055	47.02667	859.081	344.911	301.156	0.000	0.000	0.000	0.000	0.000	0.000
7056	47.03333	863.943	344.915	300.964	0.000	0.000	0.000	0.000	0.000	0.000
7057	47.04000	868.932	344.547	300.194	0.000	0.000	0.000	0.000	0.000	0.000
7058	47.04667	873.964	344.117	299.240	0.000	0.000	0.000	0.000	0.000	0.000
7059	47.05333	879.065	343.729	298.015	0.000	0.000	0.000	0.000	0.000	0.000
7060	47.06000	884.318	343.032	296.661	0.000	0.000	0.000	0.000	0.000	0.000
7061	47.06667	889.463	342.511	294.946	0.000	0.000	0.000	0.000	0.000	0.000
7062	47.07333	894.631	341.722	292.749	0.000	0.000	0.000	0.000	0.000	0.000
7063	47.08000	899.869	340.722	290.660	0.000	0.000	0.000	0.000	0.000	0.000
7064	47.08667	905.135	339.358	288.341	0.000	0.000	0.000	0.000	0.000	0.000
7065	47.09333	910.437	338.109	285.857	0.000	0.000	0.000	0.000	0.000	0.000
7066	47.10000	915.662	336.568	283.206	0.000	0.000	0.000	0.000	0.000	0.000
7067	47.10667	920.861	334.867	280.342	0.000	0.000	0.000	0.000	0.000	0.000
7068	47.11333	926.232	333.150	277.572	0.000	0.000	0.000	0.000	0.000	0.000
7069	47.12000	931.591	331.042	274.472	0.000	0.000	0.000	0.000	0.000	0.000
7070	47.12667	936.996	328.746	271.223	0.000	0.000	0.000	0.000	0.000	0.000
7071	47.13333	942.398	326.473	267.866	0.000	0.000	0.000	0.000	0.000	0.000
7072	47.14000	947.625	324.170	264.302	0.000	0.000	0.000	0.000	0.000	0.000
7073	47.14667	952.953	321.447	260.648	0.000	0.000	0.000	0.000	0.000	0.000
7074	47.15333	958.262	319.121	256.719	0.000	0.000	0.000	0.000	0.000	0.000
7075	47.16000	963.678	316.116	252.792	0.000	0.000	0.000	0.000	0.000	0.000
7076	47.16667	968.913	313.218	248.717	0.000	0.000	0.000	0.000	0.000	0.000
7077	47.17333	974.066	310.143	244.593	0.000	0.000	0.000	0.000	0.000	0.000
7078	47.18000	979.224	307.127	240.569	0.000	0.000	0.000	0.000	0.000	0.000
7079	47.18667	984.201	303.619	236.494	0.000	0.000	0.000	0.000	0.000	0.000
7080	47.19333	989.250	300.151	232.562	0.000	0.000	0.000	0.000	0.000	0.000
7081	47.20000	994.228	296.508	228.597	0.000	0.000	0.000	0.000	0.000	0.000
7082	47.20667	999.110	292.593	224.920	0.000	0.000	0.000	0.000	0.000	0.000
7083	47.21333	1004.096	288.369	221.289	0.000	0.000	0.000	0.000	0.000	0.000
7084	47.22000	1009.123	284.094	217.689	0.000	0.000	0.000	0.000	0.000	0.000
7085	47.22667	1014.071	279.886	214.127	0.000	0.000	0.000	0.000	0.000	0.000
7086	47.23333	1019.116	275.412	210.624	0.000	0.000	0.000	0.000	0.000	0.000
7087	47.24000	1024.113	270.872	207.111	0.000	0.000	0.000	0.000	0.000	0.000
7088	47.24667	1029.083	266.162	203.692	0.000	0.000	0.000	0.000	0.000	0.000
7089	47.25333	1034.116	261.482	200.237	0.000	0.000	0.000	0.000	0.000	0.000
7090	47.26000	1039.102	256.654	196.842	0.000	0.000	0.000	0.000	0.000	0.000
7091	47.26667	1044.157	251.857	193.730	0.000	0.000	0.000	0.000	0.000	0.000
7092	47.27333	1049.077	246.692	190.621	0.000	0.000	0.000	0.000	0.000	0.000
7093	47.28000	1054.015	241.592	187.821	0.000	0.000	0.000	0.000	0.000	0.000
7094	47.28667	1058.939	236.456	185.036	0.000	0.000	0.000	0.000	0.000	0.000
7095	47.29333	1063.724	231.366	182.491	0.000	0.000	0.000	0.000	0.000	0.000
7096	47.30000	1068.636	225.926	180.247	0.000	0.000	0.000	0.000	0.000	0.000
7097	47.30667	1073.447	220.510	178.243	0.000	0.000	0.000	0.000	0.000	0.000
7098	47.31333	1078.281	215.043	176.588	0.000	0.000	0.000	0.000	0.000	0.000
7099	47.32000	1083.101	209.468	175.094	0.000	0.000	0.000	0.000	0.000	0.000
7100	47.32667	1087.953	203.941	173.810	0.000	0.000	0.000	0.000	0.000	0.000
7101	47.33333	1092.863	198.334	172.953	0.000	0.000	0.000	0.000	0.000	0.000
7102	47.34000	1097.689	192.538	172.248	0.000	0.000	0.000	0.000	0.000	0.000
7103	47.34667	1102.351	187.044	171.598	0.000	0.000	0.000	0.000	0.000	0.000
7104	47.35333	1107.126	181.415	171.409	0.000	0.000	0.000	0.000	0.000	0.000
7105	47.36000	1111.924	175.814	171.372	0.000	0.000	0.000	0.000	0.000	0.000
7106	47.36667	1116.575	170.128	171.740	0.000	0.000	0.000	0.000	0.000	0.000
7107	47.37333	1121.169	164.611	172.331	0.000	0.000	0.000	0.000	0.000	0.000
7108	47.38000	1125.803	159.192	173.106	0.000	0.000	0.000	0.000	0.000	0.000
7109	47.38667	1130.216	153.590	174.476	0.000	0.000	0.000	0.000	0.000	0.000
7110	47.39333	1134.672	148.112	175.837	0.000	0.000	0.000	0.000	0.000	0.000
7111	47.40000	1138.971	142.865	177.817	0.000	0.000	0.000	0.000	0.000	0.000
7112	47.40667	1143.418	137.502	180.105	0.000	0.000	0.000	0.000	0.000	0.000
7113	47.41333	1147.486	132.169	182.565	0.000	0.000	0.000	0.000	0.000	0.000
7114	47.42000	1151.548	127.260	185.283	0.000	0.000	0.000	0.000	0.000	0.000
7115	47.42667	1155.661	122.097	188.332	0.000	0.000	0.000	0.000	0.000	0.000
7116	47.43333	1159.723	117.216	191.778	0.000	0.000	0.000	0.000	0.000	0.000
7117	47.44000	1163.472	112.269	195.221	0.000	0.000	0.000	0.000	0.000	0.000
7118	47.44667	1167.335	107.632	199.236	0.000	0.000	0.000	0.000	0.000	0.000
7119	47.45333	1170.873	102.859	203.149	0.000	0.000	0.000	0.000	0.000	0.000
7120	47.46000	1174.437	98.445	207.474	0.000	0.000	0.000	0.000	0.000	0.000
7121	47.46667	1177.997	94.150	212.082	0.000	0.000	0.000	0.000	0.000	0.000
7122	47.47333	1181.383	89.809	216.909	0.000	0.000	0.000	0.000	0.000	0.000
7123	47.48000	1184.567	85.662	221.792	0.000	0.000	0.000	0.000	0.000	0.000
7124	47.48667	1187.443	81.750	226.949	0.000	0.000	0.000	0.000	0.000	0.000
7125	47.49333	1190.414	77.964	232.307	0.000	0.000	0.000	0.000	0.000	0.000
7126	47.50000	1193.269	74.319	237.939	0.000	0.000	0.000	0.000	0.000	0.000
7127	47.50667	1195.809	71.063	243.930	0.000	0.000	0.000	0.000	0.000	0.000
7128	47.51333	1198.321	67.632	249.860	0.000	0.000	0.000	0.000	0.000	0.000
7129	47.52000	1200.638	64.517	256.309	0.000	0.000	0.000	0.000	0.000	0.000
7130	47.52667	1202.728	61.558	262.908	0.000	0.000	0.000	0.000	0.000	0.000
7131	47.53333	1204.703	58.860	269.544	0.000	0.000	0.000	0.000	0.000	0.000
7132	47.54000	1206.505	56.151	276.261	0.000	0.000	0.000	0.000	0.000	0.000
7133	47.54667	1208.173	53.794	283.127	0.000	0.000	0.000	0.000	0.000	0.000
7134	47.55333	1209.573	51.524	290.251	0.000	0.000	0.000	0.000	0.000	0.000
7135	47.56000	1210.884	49.530	297.449	0.000	0.000	0.000	0.000	0.000	0.000
7136	47.56667	1211.949	47.591	304.724	0.000	0.000	0.000	0.000	0.000	0.000
7137	47.57333	1213.044	45.882	311.894	0.000	0.000	0.000	0.000	0.000	0.000
7138	47.58000	1213.855	44.524	319.471	0.000	0.000	0.000	0.000	0.000	0.000
7139	47.58667	1214.432	43.201	327.028	0.000	0.000	0.000	0.000	0.000	0.000
7140	47.59333	1215.069	42.041	334.485	0.000	0.000	0.000	0.000	0.000	0.000
7141	47.60000	1215.337	41.121	342.333	0.000	0.000	0.000	0.000	0.000	0.000
7142	47.60667	1215.646	40.440	350.028	0.000	0.000	0.000	0.000	0.000	0.000
7143	47.61333	1215.755	39.827	357.748	0.000	0.000	0.000	0.000	0.000	0.000
7144	47.62000	1215.572	39.446	365.837	0.000	0.000	0.000	0.000	0.000	0.000
7145	47.62667	1215.257	39.352	373.859	0.000	0.000	0.000	0.000	0.000	0.000
7146	47.63333	1214.727	39.383	381.716	0.000	0.000	0.000	0.000	0.000	0.000
7147	47.64000	1214.005	39.571	389.579	0.000	0.000	0.000	0.000	0.000	0.000
7148	47.64667	1213.142	39.914	397.513	0.000	0.000	0.000	0.000	0.000	0.000
7149	47.65333	1212.196	40.449	405.538	0.000	0.000	0.000	0.000	0.000	0.000
7150	47.66000	1211.060	41.106	413.652	0.000	0.000	0.000	0.000	0.000	0.000
7151	47.66667	1209.469	42.184	421.644	0.000	0.000	0.000	0.000	0.000	0.000
7152	47.67333	1208.119	43.171	429.584	0.000	0.000	0.000	0.000	0.000	0.000
7153	47.68000	1206.395	44.481	437.542	0.000	0.000	0.000	0.000	0.000	0.000
7154	47.68667	1204.566	45.837	445.447	0.000	0.000	0.000	0.000	0.000	0.000
7155	47.69333	1202.436	47.519	453.291	0.000	0.000	0.000	0.000	0.000	0.000
7156	47.70000	1200.408	49.288	461.045	0.000	0.000	0.000	0.000	0.000	0.000
7157	47.70667	1197.929	51.206	468.753	0.000	0.000	0.000	0.000	0.000	0.000
7158	47.71333	1195.320	53.239	476.546	0.000	0.000	0.000	0.000	0.000	0.000
7159	47.72000	1192.613	55.847	484.022	0.000	0.000	0.000	0.000	0.000	0.000
7160	47.72667	1189.833	58.258	491.574	0.000	0.000	0.000	0.000	0.000	0.000
7161	47.73333	1186.768	60.737	499.029	0.000	0.000	0.000	0.000	0.000	0.000
7162	47.74000	1183.442	63.544	506.447	0.000	0.000	0.000	0.000	0.000	0.000
7163	47.74667	1179.931	66.392	513.717	0.000	0.000	0.000	0.000	0.000	0.000
7164	47.75333	1176.321	69.402	520.823	0.000	0.000	0.000	0.000	0.000	0.000
7165	47.76000	1172.704	72.725	527.969	0.000	0.000	0.000	0.000	0.000	0.000
7166	47.76667	1168.714	76.064	534.980	0.000	0.000	0.000	0.000	0.000	0.000
7167	47.77333	1164.484	79.417	541.998	0.000	0.000	0.000	0.000	0.000	0.000
7168	47.78000	1160.466	82.902	548.805	0.000	0.000	0.000	0.000	0.000	0.000
7169	47.78667	1155.813	86.420	555.348	0.000	0.000	0.000	0.000	0.000	0.000
7170	47.79333	1151.391	90.191	561.628	0.000	0.000	0.000	0.000	0.000	0.000
7171	47.80000	1146.647	94.042	568.174	0.000	0.000	0.000	0.000	0.000	0.000
7172	47.80667	1142.067	97.961	574.381	0.000	0.000	0.000	0.000	0.000	0.000
7173	47.81333	1136.951	102.056	580.121	0.000	0.000	0.000	0.000	0.000	0.000
7174	47.82000	1132.114	106.181	586.057	0.000	0.000	0.000	0.000	0.000	0.000
7175	47.82667	1126.917	110.394	591.569	0.000	0.000	0.000	0.000	0.000	0.000
7176	47.83333	1121.489	114.569	597.000	0.000	0.000	0.000	0.000	0.000	0.000
7177	47.84000	1116.236	118.999	602.292	0.000	0.000	0.000	0.000	0.000	0.000
7178	47.84667	1110.722	123.448	607.365	0.000	0.000	0.000	0.000	0.000	0.000
7179	47.85333	1104.856	128.061	612.193	0.000	0.000	0.000	0.000	0.000	0.000
7180	47.86000	1098.972	132.558	616.905	0.000	0.000	0.000	0.000	0.000	0.000
7181	47.86667	1093.084	137.279	621.324	0.000	0.000	0.000	0.000	0.000	0.000
7182	47.87333	1087.089	141.935	625.583	0.000	0.000	0.000	0.000	0.000	0.000
7183	47.88000	1080.750	146.899	629.663	0.000	0.000	0.000	0.000	0.000	0.000
7184	47.88667	1074.368	151.701	633.473	0.000	0.000	0.000	0.000	0.000	0.000
7185	47.89333	1067.858	156.733	637.200	0.000	0.000	0.000	0.000	0.000	0.000
7186	47.90000	1061.363	161.630	640.511	0.000	0.000	0.000	0.000	0.000	0.000
7187	47.90667	1054.650	166.897	643.780	0.000	0.000	0.000	0.000	0.000	0.000
7188	47.91333	1048.088	171.916	646.791	0.000	0.000	0.000	0.000	0.000	0.000
7189	47.92000	1041.589	177.115	649.393	0.000	0.000	0.000	0.000	0.000	0.000
7190	47.92667	1034.655	182.326	651.840	0.000	0.000	0.000	0.000	0.000	0.000
